",_time",c_timestamp,c_cggt,c_imsi,f_c_ossn_others,f_same_cggt_is_gmlc_oc,f_same_cggt_is_gmlc_ossn,f_same_cggt_is_hlr_oc,f_same_cggt_is_hlr_ossn,f_count_ok_cl_between2lu,f_count_ok_psi_between2lu,f_velocity_greater_than_1000,f_count_unloop_country_last_x_hours_ul,f_count_gap_ok_sai_and_all_lu,f_count_ok_dsd_between2lu,f_count_ok_fwsm_mo_between2lu,f_count_ok_fwsm_mt_between2lu,f_count_ok_fwsm_report_between2lu,f_count_ok_fwsm_submit_between2lu,f_count_ok_isd_between2lu,f_count_ok_prn_between2lu,f_count_ok_purge_ms_between2lu,f_count_ok_sai_between2lu,f_count_ok_si_between2lu,f_count_ok_sri_between2lu,f_count_ok_srism_between2lu,f_count_ok_ul_between2lu,f_count_ok_ulgprs_between2lu,f_count_ok_ussd_between2lu,f_frequent_ok_cl_between2lu,f_frequent_ok_psi_between2lu,f_frequent_ok_dsd_between2lu,f_frequent_ok_fwsm_mo_between2lu,f_frequent_ok_fwsm_mt_between2lu,f_frequent_ok_fwsm_report_between2lu,f_frequent_ok_fwsm_submit_between2lu,f_frequent_ok_isd_between2lu,f_frequent_ok_prn_between2lu,f_frequent_ok_purge_ms_between2lu,f_frequent_ok_sai_between2lu,f_frequent_ok_si_between2lu,f_frequent_ok_sri_between2lu,f_frequent_ok_srism_between2lu,f_frequent_ok_ul_between2lu,f_frequent_ok_ulgprs_between2lu,f_frequent_ok_ussd_between2lu,f_ratio_cl_psi,f_high_activity_5min,label,f_one_cggt_multi_cdgt_psi
2024-11-04T22:59:10.000+01:00,1747671071,22222222,242635697626300,0.000000,0.000000,0.000000,0.000000,1.000000,3,7,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.847296,0.000000,1,
2024-08-17T12:24:31.000+01:00,1747671071,22222222,242112121495500,0.000000,0.000000,0.000000,0.000000,0.000000,2,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.693142,0.000000,0,
2025-03-30T02:03:55.000+01:00,1747671071,11111111,242028112308900,1.000000,0.000000,0.000000,1.000000,0.000000,1,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2024-08-17T10:57:04.000+01:00,1747671071,11111111,242339600991600,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.512935,0.000000,0,
2025-01-14T18:05:07.000+01:00,1747671071,22222222,242379771918200,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.206078,0.000000,0,
2024-07-08T20:44:47.000+01:00,1747671071,22222222,242089785170200,0.000000,0.000000,0.000000,1.000000,1.000000,0,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.206078,0.000000,0,
2024-08-20T07:01:01.000+01:00,1747671071,11111111,242181680131300,0.000000,0.000000,0.000000,0.000000,1.000000,1,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2024-10-05T04:14:36.000+01:00,1747671071,33333333,242385632953300,0.000000,0.000000,0.000000,1.000000,0.000000,2,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2024-06-11T17:07:30.000+01:00,1747671071,11111111,242698090126300,0.000000,0.000000,0.000000,0.000000,0.000000,1,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.693142,0.000000,0,
2025-02-01T18:21:34.000+01:00,1747671071,33333333,242003930351200,0.000000,0.000000,0.000000,1.000000,1.000000,1,3,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.098606,0.000000,0,
2024-11-04T08:25:57.000+01:00,1747671071,33333333,242472863752500,0.000000,1.000000,0.000000,1.000000,1.000000,1,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.512935,0.000000,0,
2024-10-16T16:55:11.000+01:00,1747671071,33333333,242295376788200,0.000000,0.000000,1.000000,0.000000,1.000000,0,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.206078,0.000000,0,
2025-01-03T14:34:54.000+01:00,1747671071,22222222,242362326147200,0.000000,0.000000,0.000000,0.000000,0.000000,2,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.206078,0.000000,0,
2025-03-03T20:04:34.000+01:00,1747671071,22222222,242877927694000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2025-03-08T04:05:54.000+01:00,1747671071,33333333,242507724071900,1.000000,0.000000,0.000000,1.000000,1.000000,4,7,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.559615,0.000000,1,
2025-02-14T21:48:59.000+01:00,1747671071,33333333,242424945198200,0.000000,0.000000,0.000000,1.000000,1.000000,2,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.206078,0.000000,0,
2025-04-13T08:10:34.000+01:00,1747671071,33333333,242726905342700,0.000000,0.000000,0.000000,1.000000,1.000000,0,4,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.899222,0.000000,0,
2025-02-10T19:50:50.000+01:00,1747671071,11111111,242385902544000,1.000000,0.000000,0.000000,0.000000,1.000000,4,5,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.223143,0.000000,1,
2025-03-21T17:33:12.000+01:00,1747671071,22222222,242007379762000,0.000000,1.000000,1.000000,0.000000,0.000000,2,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.693142,0.000000,0,
2024-10-06T07:46:32.000+01:00,1747671071,33333333,242529237186800,0.000000,0.000000,0.000000,1.000000,1.000000,1,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.693142,0.000000,0,
2024-08-12T20:33:36.000+01:00,1747671071,33333333,242144674263500,0.000000,0.000000,0.000000,1.000000,1.000000,4,6,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.405464,0.000000,1,
2025-03-22T18:29:36.000+01:00,1747671071,11111111,242820753862200,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2025-02-19T06:32:03.000+01:00,1747671071,22222222,242236675001400,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.206078,0.000000,0,
2024-12-31T03:23:22.000+01:00,1747671071,33333333,242088971090900,0.000000,0.000000,0.000000,1.000000,0.000000,0,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.206078,0.000000,0,
2024-07-05T17:25:31.000+01:00,1747671071,22222222,242260803990200,0.000000,0.000000,0.000000,0.000000,0.000000,3,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2025-02-05T12:47:04.000+01:00,1747671071,11111111,242544726469400,0.000000,0.000000,0.000000,1.000000,0.000000,0,2,0.000000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.177472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.206078,0.000000,0,
2024-10-09T13:20:51.000+01:00,1747671071,22222222,242892642930700,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2025-01-31T13:18:33.000+01:00,1747671071,33333333,242890777264600,0.000000,0.000000,0.000000,1.000000,1.000000,2,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.206078,0.000000,0,
2025-03-19T23:24:41.000+01:00,1747671071,11111111,242157144362500,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2024-10-09T14:26:37.000+01:00,1747671071,33333333,242690441944400,0.000000,0.000000,0.000000,0.000000,1.000000,2,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.206078,0.000000,0,
2024-08-18T23:00:37.000+01:00,1747671071,33333333,242502454646700,1.000000,1.000000,0.000000,1.000000,1.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2025-04-27T04:39:24.000+01:00,1747671071,11111111,242636320096000,1.000000,0.000000,0.000000,1.000000,0.000000,1,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,
2024-07-21T11:28:31.000+01:00,1747671071,11111111,242423862729600,0.000000,0.000000,0.000000,0.000000,0.000000,3,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.098606,0.000000,0,
2025-02-28T17:16:37.000+01:00,1747671071,11111111,242041889754100,0.000000,0.000000,0.000000,0.000000,0.000000,5,7,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.336472,0.000000,1,
2025-03-03T07:37:03.000+01:00,1747671071,33333333,242447160828000,0.000000,1.000000,0.000000,1.000000,0.000000,2,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.693142,0.000000,0,
2025-02-24T11:43:24.000+01:00,1747671071,22222222,242624646546600,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.206078,0.000000,0,
2024-08-10T19:21:15.000+01:00,1747671071,22222222,242134067519700,0.000000,0.000000,0.000000,1.000000,0.000000,4,5,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.223143,0.000000,1,
2025-03-03T17:26:18.000+01:00,1747671071,33333333,242785560245600,0.000000,0.000000,0.000000,1.000000,1.000000,0,1,1.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.512935,0.000000,0,
2025-04-20T18:52:34.000+01:00,1747671071,33333333,242094324120400,0.000000,0.000000,0.000000,1.000000,0.000000,1,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.693142,0.000000,0,
2025-01-20T01:42:08.000+01:00,1747671071,33333333,242206662019100,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2024-09-28T23:58:09.000+01:00,1747671071,11111111,242489308223900,1.000000,0.000000,0.000000,0.000000,0.000000,7,7,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
2025-03-18T15:08:20.000+01:00,1747671071,22222222,242956311497800,0.000000,1.000000,0.000000,0.000000,0.000000,1,3,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.098606,0.000000,0,
2025-02-09T16:28:46.000+01:00,1747671071,22222222,242151145039000,0.000000,0.000000,0.000000,0.000000,0.000000,1,3,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.098606,0.000000,0,
2024-10-10T02:49:11.000+01:00,1747671071,22222222,242349129651500,0.000000,0.000000,1.000000,0.000000,0.000000,0,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.512935,0.000000,0,
2024-06-27T19:32:34.000+01:00,1747671071,22222222,242952686457200,0.000000,0.000000,1.000000,0.000000,0.000000,0,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.206078,0.000000,0,
2025-03-24T08:19:52.000+01:00,1747671071,22222222,242427123228400,0.000000,0.000000,1.000000,0.000000,0.000000,5,6,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.182321,0.000000,1,
2025-02-24T13:35:19.000+01:00,1747671071,22222222,242186386036400,0.000000,0.000000,0.000000,0.000000,0.000000,1,3,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.098606,0.000000,0,
2025-05-12T23:41:46.000+01:00,1747671071,33333333,242508064431500,0.000000,0.000000,1.000000,1.000000,1.000000,1,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2024-09-08T11:56:28.000+01:00,1747671071,33333333,242357156246500,0.000000,0.000000,0.000000,0.111309,1.000000,1,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.191804,0.000000,0.000000,-0.693142,0.000000,0,
2024-10-09T03:31:33.000+01:00,1747671071,33333333,242756249206700,0.000000,0.000000,0.000000,1.000000,1.000000,4,13,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.178653,0.000000,1,
2024-12-02T15:01:57.000+01:00,1747671071,22222222,242442800688900,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2025-02-14T00:44:55.000+01:00,1747671071,11111111,242433325828400,0.000000,0.000000,0.000000,0.000000,0.000000,0,4,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.899222,0.000000,0,
2024-09-10T15:00:55.000+01:00,1747671071,22222222,242201395934100,0.000000,0.000000,0.000000,0.000000,0.000000,1,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.693142,0.000000,0,
2024-07-22T09:59:13.000+01:00,1747671071,11111111,242300634183700,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.512935,0.000000,0,
2024-11-08T19:04:46.000+01:00,1747671071,33333333,242466234455900,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2024-12-11T15:09:57.000+01:00,1747671071,33333333,242545053671000,1.000000,0.000000,0.000000,1.000000,0.000000,2,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2025-02-07T16:59:17.000+01:00,1747671071,22222222,242832086603500,1.000000,0.000000,0.000000,0.000000,1.000000,0,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.512935,0.000000,0,
2024-06-29T10:13:27.000+01:00,1747671071,22222222,242172847664800,0.000000,0.000000,0.000000,0.000000,0.000000,1,3,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.098606,0.000000,0,
2024-06-01T19:16:15.000+01:00,1747671071,22222222,242622852257400,0.000000,1.000000,1.000000,0.000000,0.000000,1,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2024-10-01T11:14:06.000+01:00,1747671071,33333333,242672675368100,0.000000,0.000000,1.000000,0.000000,1.000000,0,3,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.611541,0.000000,0,
2024-11-16T12:27:41.000+01:00,1747671071,33333333,242752827876500,0.000000,0.000000,0.000000,1.000000,1.000000,0,1,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.512935,0.000000,0,
2024-07-28T22:34:03.000+01:00,1747671071,33333333,242598855308400,0.000000,0.000000,0.000000,1.000000,1.000000,6,3,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.693146,0.000000,1,
2024-09-30T11:30:20.000+01:00,1747671071,11111111,242363773912600,1.000000,1.000000,0.000000,0.000000,0.000000,3,4,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.287681,0.000000,0,
2024-10-09T11:25:36.000+01:00,1747671071,22222222,242330827205000,1.000000,0.000000,0.000000,0.000000,0.000000,2,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
2025-03-01T07:52:10.000+01:00,1747671071,11111111,242741983593200,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.206078,0.000000,0,
