timestamp,src,dst,protocol,label
1399902876.322875,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902876.392563,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902876.457742,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902876.457746,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902876.498455,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902876.499136,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902876.721906,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902876.73856,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902876.781227,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902877.464501,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902877.474021,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902877.506142,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902877.514461,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902877.586729,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902877.588026,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902878.121002,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902878.121187,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902878.121696,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902878.122061,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902878.140583,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902878.189876,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902878.20482,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902878.225504,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902878.225684,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902878.245567,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902878.302925,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902878.303209,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902878.372583,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902878.473013,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902878.473017,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902878.514287,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902878.514398,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902878.729041,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902878.729216,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902879.051383,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902879.053389,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902879.38191,34:07:fb:11:c8:29,01:00:5e:00:00:05,Ethernet,normal
1399902879.474941,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902879.484462,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902879.491404,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902879.491582,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902879.516999,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902879.526078,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902879.707074,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902879.707261,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902879.707389,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902879.707747,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902879.708345,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902879.708457,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902879.708593,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902879.708633,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902880.239933,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902880.477621,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902880.477626,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902880.518121,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902880.519342,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902881.020882,04:da:d2:c9:9c:c1,01:00:5e:00:00:05,Ethernet,normal
1399902881.089634,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902881.089816,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902881.380113,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902881.382732,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902881.452521,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902881.46793,04:da:d2:c9:9c:c3,01:00:5e:00:00:05,Ethernet,normal
1399902881.484318,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902881.494911,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902881.525331,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902881.535949,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902882.126765,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902882.126945,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902882.127542,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902882.127743,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902882.35471,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902882.354898,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902882.487934,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902882.487939,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902882.528744,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902882.529189,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902883.494614,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902883.504157,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902883.535981,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902883.54546,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902883.704576,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902883.704762,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902883.704891,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902883.705065,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902883.706502,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902883.706618,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902883.706681,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902883.706819,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902884.099229,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902884.099407,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902884.166872,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902884.169185,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902884.497876,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902884.497881,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902884.5385,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902884.539214,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902884.764601,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902884.764964,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902884.988938,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902885.053196,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902885.053561,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902885.082691,34:07:fb:11:c8:00,01:00:5e:00:00:05,Ethernet,normal
1399902885.122573,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902885.122857,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902885.19236,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902885.432532,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902885.433962,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902885.503998,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902885.514589,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902885.545199,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902885.555345,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902885.871045,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902885.873011,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902886.139381,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902886.13956,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902886.140086,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902886.140448,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902886.507849,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902886.507854,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902886.549129,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902886.549719,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902886.628017,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902886.62822,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902886.649844,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902886.651383,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902886.691296,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902886.691474,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902886.749836,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902886.88018,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902886.882648,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902886.925714,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902886.925891,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902886.95235,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902887.400043,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902887.401437,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902887.514431,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902887.523966,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902887.55682,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902887.565186,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902887.708722,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902887.708894,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902887.709078,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902887.709436,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902887.709926,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902887.710036,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902887.710177,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902887.710215,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902887.71197,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902887.713961,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902888.376455,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902888.378505,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902888.522613,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902888.522618,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902888.563143,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902888.564258,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902889.092587,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902889.094504,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902889.380922,34:07:fb:11:c8:29,01:00:5e:00:00:05,Ethernet,normal
1399902889.523857,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902889.534407,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902889.56502,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902889.575933,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902890.146769,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902890.146953,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902890.147435,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902890.147639,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902890.23185,04:da:d2:c9:9c:c1,01:00:5e:00:00:05,Ethernet,normal
1399902890.527612,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902890.527617,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902890.528185,04:da:d2:c9:9c:c3,01:00:5e:00:00:05,Ethernet,normal
1399902890.568751,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902890.56893,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902890.839968,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902890.842422,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902890.912203,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902891.208004,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902891.208182,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902891.534117,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902891.543715,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902891.575198,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902891.584823,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902891.707211,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902891.707473,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902891.707596,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902891.707777,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902891.709306,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902891.709417,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902891.709482,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902891.709666,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902892.084981,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902892.086193,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902892.162465,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902892.162766,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902892.232183,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902892.26482,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902892.264997,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902892.537511,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902892.537515,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902892.578682,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902892.579125,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902893.544565,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902893.554088,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902893.586162,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902893.595354,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902894.159382,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902894.159565,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902894.160121,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902894.160486,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902894.547486,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902894.54749,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902894.588239,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902894.590139,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902895.082517,34:07:fb:11:c8:00,01:00:5e:00:00:05,Ethernet,normal
1399902895.55394,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902895.564522,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902895.59524,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902895.60539,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902895.713975,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902895.714085,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902895.714226,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902895.714259,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902895.715623,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902895.71577,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902895.715977,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902895.716334,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902896.557362,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902896.55746,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902896.598356,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902896.59917,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902896.72962,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902896.729821,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902896.782378,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902896.782662,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902896.852156,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902897.43975,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902897.442331,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902897.44789,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902897.448257,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902897.512143,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902897.564384,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902897.573904,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902897.60516,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902897.615406,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902897.939873,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902897.940964,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902898.114353,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902898.11666,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902898.158503,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902898.15868,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902898.159157,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902898.159358,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902898.199051,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902898.474511,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902898.477791,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902898.516302,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902898.567235,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902898.567239,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902898.60786,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902898.608973,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902899.3811,34:07:fb:11:c8:29,01:00:5e:00:00:05,Ethernet,normal
1399902899.477038,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902899.4772,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902899.51631,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902899.56645,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902899.567637,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902899.578935,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902899.578955,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902899.619897,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902899.620351,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902899.652664,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902899.713906,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902899.714086,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902899.714267,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902899.714558,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902899.714975,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902899.715082,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902899.715151,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902899.715285,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902900.231187,04:da:d2:c9:9c:c1,01:00:5e:00:00:05,Ethernet,normal
1399902900.469924,04:da:d2:c9:9c:c3,01:00:5e:00:00:05,Ethernet,normal
1399902900.577711,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902900.577715,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902900.618492,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902900.618842,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902901.283314,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399902901.283491,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902901.584077,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902901.593614,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902901.625119,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902901.635151,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902902.059888,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399902902.062266,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902902.132551,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902902.169386,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399902902.169564,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399902902.170094,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
